id_venda,data,ano,mes,trimestre,dia_semana,categoria,produto,regiao,estado,cidade,vendedor,cliente,quantidade,preco_unitario,desconto_percentual,valor_total,forma_pagamento,custo_unitario,status,custo_total,lucro,margem_lucro
V202305775,2025-01-08,2025,1,1,WEDNESDAY,BELEZA,BATOM,SUDESTE,MG,BELO HORIZONTE,LUCAS ALMEIDA,RICARDO MARTINS,2,157.92,9.86,284.68,PIX,68.69,CONCLUÍDA,137.38,147.3,51.74
V202005776,2020-07-04,2020,7,3,SATURDAY,CASA,CADEIRA,NORTE,PA,CIDADE DESCONHECIDA,PATRÍCIA RODRIGUES,FERNANDO COSTA,1,1036.89,11.5,917.62,DINHEIRO,450.6,CONCLUÍDA,450.6,467.02,50.89
V202105777,2020-04-13,2020,4,2,MONDAY,CASA,GELADEIRA,NORTE,PA,CIDADE DESCONHECIDA,FERNANDO SANTOS,RICARDO PEREIRA,3,2710.48,0.0,8131.44,BOLETO,1226.26,CONCLUÍDA,3678.7799999999997,4452.66,54.76
V202205778,2020-11-20,2020,11,4,FRIDAY,MODA,CALÇA JEANS,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,ANA ALMEIDA,BEATRIZ SOUZA,5,150.44,15.23,637.64,DINHEIRO,89.48,CONCLUÍDA,447.40000000000003,190.23999999999995,29.84
V202305779,2022-12-11,2022,12,4,SUNDAY,ESPORTES,ESTEIRA,SUL,RS,CANOAS,PAULO ALMEIDA,RICARDO RIBEIRO,3,765.71,22.0,1791.82,CARTAO CREDITO,377.58,CONCLUÍDA,1132.74,659.0799999999999,36.78
V202005780,2025-01-27,2025,1,1,MONDAY,MODA,BOLSA,SUL,RS,PORTO ALEGRE,ANA RODRIGUES,CAMILA RIBEIRO,4,137.07,10.64,489.94,DINHEIRO,92.53,CONCLUÍDA,370.12,119.82,24.46
V202105781,2021-09-09,2021,9,3,THURSDAY,ESPORTES,ESTEIRA,CENTRO-OESTE,GO,CIDADE DESCONHECIDA,JOSÉ GOMES,JOSÉ OLIVEIRA,1,957.24,0.0,957.24,CARTAO DEBITO,393.39,CONCLUÍDA,393.39,563.85,58.9
V202205782,2021-05-20,2021,5,2,THURSDAY,ELETRÔNICOS,SMART TV,SUDESTE,MG,CONTAGEM,MARIA ALMEIDA,BEATRIZ OLIVEIRA,1,3387.58,12.3,2971.02,CARTAO DEBITO,1988.25,CONCLUÍDA,1988.25,982.77,33.08
V202305783,2021-09-15,2021,9,3,WEDNESDAY,ESPORTES,RAQUETE,CENTRO-OESTE,MS,CIDADE DESCONHECIDA,FERNANDO SILVA,CAMILA ALVES,5,268.12,0.0,1340.6,DINHEIRO,124.39,CONCLUÍDA,621.95,718.6499999999999,53.61
V202005784,2021-04-23,2021,4,2,FRIDAY,ELETRÔNICOS,FONES DE OUVIDO,CENTRO-OESTE,MS,CIDADE DESCONHECIDA,RICARDO LIMA,JULIANA ALMEIDA,4,4546.59,0.0,18186.36,BOLETO,2955.23,CONCLUÍDA,11820.92,6365.4400000000005,35.0
V202105785,2021-11-07,2021,11,4,SUNDAY,ESPORTES,RAQUETE,SUDESTE,RJ,RIO DE JANEIRO,ANA PEREIRA,LUCAS MARTINS,1,203.12,20.7,161.07,CARTAO CREDITO,119.16,CONCLUÍDA,119.16,41.91,26.02
V202205786,2023-02-03,2023,2,1,FRIDAY,ELETRÔNICOS,TABLET,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,JOSÉ COSTA,ROBERTO FERNANDES,2,2351.84,0.0,4703.68,BOLETO,1173.42,CONCLUÍDA,2346.84,2356.84,50.11
V202305787,2025-03-06,2025,3,1,THURSDAY,MODA,CALÇA JEANS,NORTE,AP,CIDADE DESCONHECIDA,FERNANDO GOMES,GUSTAVO OLIVEIRA,2,72.87,0.0,145.74,PIX,45.26,CONCLUÍDA,90.52,55.22000000000001,37.89
V202005788,2023-03-15,2023,3,1,WEDNESDAY,MODA,BOLSA,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,PATRÍCIA SANTOS,JULIANA LIMA,5,232.05,0.0,1160.25,CARTAO CREDITO,142.06,CONCLUÍDA,710.3,449.95000000000005,38.78
V202105789,2022-10-02,2022,10,4,SUNDAY,MODA,CAMISETA,NORDESTE,MA,CIDADE DESCONHECIDA,ANA SOUZA,CARLOS ALVES,1,153.27,0.0,153.27,PIX,67.23,CONCLUÍDA,67.23,86.04,56.14
V202205790,2025-11-04,2025,11,4,TUESDAY,MODA,BOLSA,CENTRO-OESTE,DF,CIDADE DESCONHECIDA,LUCAS RODRIGUES,FERNANDO ALMEIDA,1,139.35,25.41,103.94,CARTAO DEBITO,65.06,CONCLUÍDA,65.06,38.879999999999995,37.41
V202305791,2022-07-29,2022,7,3,FRIDAY,MODA,TÊNIS,SUDESTE,SP,CAMPINAS,JOSÉ RODRIGUES,MARIA SANTOS,2,60.06,8.71,109.66,BOLETO,32.01,CONCLUÍDA,64.02,45.64,41.62
V202005792,2022-08-20,2022,8,3,SATURDAY,MODA,TÊNIS,NORDESTE,AL,CIDADE DESCONHECIDA,RICARDO RODRIGUES,GUSTAVO LIMA,1,137.54,0.0,137.54,BOLETO,89.16,CANCELADA,89.16,48.379999999999995,35.18
V202105793,2023-07-07,2023,7,3,FRIDAY,MODA,VESTIDO,SUDESTE,SP,CAMPINAS,JULIANA MARTINS,CAMILA SANTOS,3,173.91,20.0,417.39,CARTAO DEBITO,85.73,CONCLUÍDA,257.19,160.2,38.38
V202205794,2020-09-28,2020,9,3,MONDAY,ELETRÔNICOS,FONES DE OUVIDO,SUDESTE,RJ,RIO DE JANEIRO,LUCAS LIMA,BEATRIZ RODRIGUES,4,853.16,0.0,3412.64,BOLETO,496.97,CONCLUÍDA,1987.88,1424.7599999999998,41.75
V202305795,2022-08-28,2022,8,3,SUNDAY,ELETRÔNICOS,FONES DE OUVIDO,NORDESTE,PI,CIDADE DESCONHECIDA,PAULO OLIVEIRA,FERNANDO SOUZA,5,2158.03,0.0,10790.15,CARTAO DEBITO,1435.19,CONCLUÍDA,7175.950000000001,3614.199999999999,33.5
V202005796,2021-02-13,2021,2,1,SATURDAY,MODA,TÊNIS,SUL,PR,LONDRINA,CAMILA ALMEIDA,JOSÉ SILVA,3,224.59,5.92,633.88,DINHEIRO,105.41,CONCLUÍDA,316.23,317.65,50.11
V202105797,2021-01-17,2021,1,1,SUNDAY,ESPORTES,RAQUETE,SUL,SC,FLORIANÓPOLIS,ROBERTO FERNANDES,JOSÉ ALVES,3,862.11,8.76,2359.67,BOLETO,536.57,CONCLUÍDA,1609.71,749.96,31.78
V202205798,2023-07-27,2023,7,3,THURSDAY,BELEZA,SHAMPOO,NORDESTE,RN,CIDADE DESCONHECIDA,LUCAS ALMEIDA,MARIA RODRIGUES,3,157.01,14.4,403.18,CARTAO DEBITO,71.01,CANCELADA,213.03000000000003,190.14999999999998,47.16
V202305799,2025-10-01,2025,10,4,WEDNESDAY,ELETRÔNICOS,SMART TV,SUDESTE,MG,UBERLÂNDIA,FERNANDO SANTOS,MARIA SILVA,4,2914.63,0.0,11658.52,BOLETO,1755.77,CONCLUÍDA,7023.08,4635.4400000000005,39.76
V202005800,2023-08-06,2023,8,3,SUNDAY,CASA,CAMA,CENTRO-OESTE,MS,CIDADE DESCONHECIDA,LUCAS PEREIRA,FERNANDO RODRIGUES,3,1925.39,0.0,5776.17,CARTAO CREDITO,1133.52,CONCLUÍDA,3400.56,2375.61,41.13
V202105801,2023-02-12,2023,2,1,SUNDAY,BELEZA,CREME,NORTE,RR,CIDADE DESCONHECIDA,AMANDA SANTOS,BEATRIZ ALVES,3,139.25,0.0,417.75,PIX,64.08,CONCLUÍDA,192.24,225.51,53.98
V202205802,2024-06-09,2024,6,2,SUNDAY,ELETRÔNICOS,SMARTPHONE,SUL,RS,PORTO ALEGRE,RICARDO MARTINS,CAMILA RIBEIRO,4,2266.4,0.0,9065.6,DINHEIRO,1554.83,CONCLUÍDA,6219.32,2846.2800000000007,31.4
V202305803,2023-01-19,2023,1,1,THURSDAY,MODA,CAMISETA,SUL,RS,CACHOEIRINHA,MARIA SILVA,LUCAS COSTA,2,232.23,19.93,371.88,PIX,129.13,CANCELADA,258.26,113.62,30.55
V202005804,2024-04-26,2024,4,2,FRIDAY,ELETRÔNICOS,NOTEBOOK,CENTRO-OESTE,GO,CIDADE DESCONHECIDA,CARLOS RODRIGUES,JOSÉ COSTA,1,2752.33,0.0,2752.33,PIX,1920.81,CONCLUÍDA,1920.81,831.52,30.21
V202105805,2020-09-05,2020,9,3,SATURDAY,CASA,SOFÁ,SUL,PR,CURITIBA,JOSÉ ALMEIDA,CAMILA PEREIRA,4,1777.68,7.84,6553.49,BOLETO,743.65,CONCLUÍDA,2974.6,3578.89,54.61
V202205806,2021-12-16,2021,12,4,THURSDAY,ESPORTES,RAQUETE,SUDESTE,RJ,RIO DE JANEIRO,JOSÉ RODRIGUES,MARIA PEREIRA,1,1090.99,31.01,752.67,BOLETO,462.4,CONCLUÍDA,462.4,290.27,38.57
V202305807,2020-03-07,2020,3,1,SATURDAY,CASA,GELADEIRA,NORTE,PA,CIDADE DESCONHECIDA,AMANDA ALVES,PAULO SILVA,3,2785.27,7.61,7720.13,PIX,1693.57,CONCLUÍDA,5080.71,2639.42,34.19
V202005808,2023-02-27,2023,2,1,MONDAY,ESPORTES,ESTEIRA,NORDESTE,PI,CIDADE DESCONHECIDA,BEATRIZ SILVA,ANA ALMEIDA,1,575.12,0.0,575.12,DINHEIRO,291.68,CONCLUÍDA,291.68,283.44,49.28
V202105809,2023-10-05,2023,10,4,THURSDAY,MODA,CALÇA JEANS,NORTE,AM,CIDADE DESCONHECIDA,LUCAS COSTA,LUCAS OLIVEIRA,3,216.27,0.0,648.81,PIX,98.24,CONCLUÍDA,294.71999999999997,354.09,54.58
V202205810,2023-05-15,2023,5,2,MONDAY,MODA,TÊNIS,SUL,RS,PORTO ALEGRE,CARLOS SANTOS,RICARDO GOMES,3,141.15,11.92,372.99,BOLETO,85.46,CONCLUÍDA,256.38,116.61000000000001,31.26
V202305811,2021-02-15,2021,2,1,MONDAY,ESPORTES,ESTEIRA,SUL,SC,JOINVILLE,GUSTAVO GOMES,ANA COSTA,2,523.98,0.0,1047.96,CARTAO DEBITO,238.98,CONCLUÍDA,477.96,570.0,54.39
V202005812,2020-06-04,2020,6,2,THURSDAY,ELETRÔNICOS,FONES DE OUVIDO,NORDESTE,PE,CIDADE DESCONHECIDA,RICARDO SOUZA,LUCAS RIBEIRO,2,1118.47,0.0,2236.94,DINHEIRO,480.59,CONCLUÍDA,961.18,1275.7600000000002,57.03
V202105813,2020-01-08,2020,1,1,WEDNESDAY,ELETRÔNICOS,NOTEBOOK,NORTE,AC,CIDADE DESCONHECIDA,CAMILA OLIVEIRA,ROBERTO SANTOS,2,4487.61,9.69,8105.1,CARTAO DEBITO,2050.82,CONCLUÍDA,4101.64,4003.46,49.39
V202205814,2025-03-23,2025,3,1,SUNDAY,MODA,TÊNIS,NORDESTE,AL,CIDADE DESCONHECIDA,JOSÉ RODRIGUES,ROBERTO ALMEIDA,1,163.77,0.0,163.77,CARTAO CREDITO,108.52,CONCLUÍDA,108.52,55.250000000000014,33.74
V202305815,2023-05-27,2023,5,2,SATURDAY,BELEZA,CREME,SUDESTE,RJ,RIO DE JANEIRO,LUCAS SILVA,GUSTAVO ALMEIDA,4,42.02,0.0,168.08,BOLETO,28.6,CONCLUÍDA,114.4,53.68000000000001,31.94
V202005816,2022-07-02,2022,7,3,SATURDAY,BELEZA,BATOM,SUL,RS,CANOAS,ROBERTO COSTA,BEATRIZ ALVES,2,195.14,16.19,327.11,CARTAO CREDITO,118.64,CONCLUÍDA,237.28,89.83000000000001,27.46
V202105817,2021-06-18,2021,6,2,FRIDAY,BELEZA,PERFUME,NORTE,TO,CIDADE DESCONHECIDA,PAULO ALVES,ROBERTO OLIVEIRA,2,104.0,0.0,208.0,DINHEIRO,57.43,CONCLUÍDA,114.86,93.14,44.78
V202205818,2025-07-17,2025,7,3,THURSDAY,CASA,SOFÁ,NORDESTE,SE,CIDADE DESCONHECIDA,ANA SILVA,PAULO FERNANDES,4,2634.14,8.44,9647.33,CARTAO CREDITO,1707.43,CONCLUÍDA,6829.72,2817.6099999999997,29.21
V202305819,2020-06-30,2020,6,2,TUESDAY,BELEZA,BATOM,SUL,RS,CACHOEIRINHA,LUCAS OLIVEIRA,CARLOS MARTINS,1,152.59,0.0,152.59,DINHEIRO,79.12,CONCLUÍDA,79.12,73.47,48.15
V202005820,2023-01-29,2023,1,1,SUNDAY,BELEZA,SHAMPOO,NORTE,AM,CIDADE DESCONHECIDA,GUSTAVO FERNANDES,JOSÉ GOMES,3,184.94,5.69,523.25,PIX,81.2,CONCLUÍDA,243.60000000000002,279.65,53.44
V202105821,2025-05-08,2025,5,2,THURSDAY,ELETRÔNICOS,SMARTPHONE,NORDESTE,PI,CIDADE DESCONHECIDA,ANA RODRIGUES,AMANDA SILVA,2,4179.1,0.0,8358.2,CARTAO CREDITO,2220.07,CONCLUÍDA,4440.14,3918.0600000000004,46.88
V202205822,2022-06-28,2022,6,2,TUESDAY,ELETRÔNICOS,FONES DE OUVIDO,CENTRO-OESTE,DF,CIDADE DESCONHECIDA,PATRÍCIA RODRIGUES,LUCAS FERNANDES,5,2794.52,0.0,13972.6,DINHEIRO,1462.96,CONCLUÍDA,7314.8,6657.8,47.65
V202305823,2025-05-07,2025,5,2,WEDNESDAY,MODA,CALÇA JEANS,NORDESTE,BA,CIDADE DESCONHECIDA,ANA RODRIGUES,CAMILA PEREIRA,4,253.96,0.0,1015.84,CARTAO DEBITO,143.51,CONCLUÍDA,574.04,441.80000000000007,43.49
V202005824,2025-03-19,2025,3,1,WEDNESDAY,MODA,VESTIDO,SUL,SC,BLUMENAU,CARLOS SANTOS,FERNANDO PEREIRA,3,267.82,0.0,803.46,BOLETO,108.14,CONCLUÍDA,324.42,479.04,59.62
V202105825,2025-01-29,2025,1,1,WEDNESDAY,MODA,TÊNIS,NORDESTE,MA,CIDADE DESCONHECIDA,PATRÍCIA SILVA,FERNANDO LIMA,3,239.69,11.56,635.91,CARTAO CREDITO,119.44,CONCLUÍDA,358.32,277.59,43.65
V202205826,2022-07-07,2022,7,3,THURSDAY,ELETRÔNICOS,NOTEBOOK,SUL,PR,MARINGÁ,AMANDA SANTOS,ANA RIBEIRO,2,896.51,16.76,1492.51,CARTAO DEBITO,550.64,CONCLUÍDA,1101.28,391.23,26.21
V202305827,2024-11-21,2024,11,4,THURSDAY,ELETRÔNICOS,TABLET,NORDESTE,BA,CIDADE DESCONHECIDA,ANA COSTA,BEATRIZ ALMEIDA,3,981.76,27.13,2146.27,BOLETO,548.4,CONCLUÍDA,1645.1999999999998,501.07000000000016,23.35
V202005828,2025-03-18,2025,3,1,TUESDAY,ESPORTES,ESTEIRA,SUL,SC,FLORIANÓPOLIS,PAULO COSTA,RICARDO MARTINS,1,1002.69,0.0,1002.69,BOLETO,604.64,CONCLUÍDA,604.64,398.05000000000007,39.7
V202105829,2024-06-05,2024,6,2,WEDNESDAY,ELETRÔNICOS,NOTEBOOK,SUL,PR,CURITIBA,GUSTAVO RODRIGUES,JOSÉ RODRIGUES,3,4313.26,0.0,12939.78,CARTAO CREDITO,2036.81,CANCELADA,6110.43,6829.35,52.78
V202205830,2023-12-11,2023,12,4,MONDAY,ELETRÔNICOS,NOTEBOOK,NORTE,TO,CIDADE DESCONHECIDA,RICARDO LIMA,JOSÉ SILVA,1,3701.61,22.71,2860.97,BOLETO,1585.05,CONCLUÍDA,1585.05,1275.9199999999998,44.6
V202305831,2025-09-18,2025,9,3,THURSDAY,ELETRÔNICOS,SMART TV,SUL,SC,JOINVILLE,LUCAS RIBEIRO,JULIANA MARTINS,4,924.82,0.0,3699.28,PIX,386.72,CONCLUÍDA,1546.88,2152.4,58.18
V202005832,2021-01-31,2021,1,1,SUNDAY,BELEZA,BATOM,SUL,PR,MARINGÁ,ROBERTO RODRIGUES,CAMILA ALVES,3,92.54,5.71,261.78,CARTAO CREDITO,59.97,CONCLUÍDA,179.91,81.86999999999998,31.27
V202105833,2021-06-01,2021,6,2,TUESDAY,ESPORTES,BOLA,CENTRO-OESTE,DF,CIDADE DESCONHECIDA,RICARDO COSTA,RICARDO COSTA,5,263.38,0.0,1316.9,DINHEIRO,143.34,CONCLUÍDA,716.7,600.2,45.58
V202205834,2021-04-03,2021,4,2,SATURDAY,MODA,CAMISETA,NORDESTE,SE,CIDADE DESCONHECIDA,AMANDA COSTA,BEATRIZ RIBEIRO,5,256.46,0.0,1282.3,CARTAO CREDITO,117.24,CONCLUÍDA,586.1999999999999,696.1,54.29
V202305835,2024-09-10,2024,9,3,TUESDAY,MODA,CALÇA JEANS,SUDESTE,RJ,PETRÓPOLIS,PAULO OLIVEIRA,FERNANDO ALVES,4,200.15,0.0,800.6,CARTAO CREDITO,126.9,CONCLUÍDA,507.6,293.0,36.6
V202005836,2023-07-31,2023,7,3,MONDAY,ELETRÔNICOS,FONES DE OUVIDO,SUL,PR,CURITIBA,PATRÍCIA ALVES,JOSÉ PEREIRA,3,1195.67,17.26,2967.83,DINHEIRO,488.0,CONCLUÍDA,1464.0,1503.83,50.67
V202105837,2022-02-19,2022,2,1,SATURDAY,ESPORTES,ESTEIRA,NORTE,RR,CIDADE DESCONHECIDA,CAMILA FERNANDES,BEATRIZ COSTA,5,1272.75,8.72,5808.97,CARTAO DEBITO,526.44,CONCLUÍDA,2632.2000000000003,3176.77,54.69
V202205838,2020-09-16,2020,9,3,WEDNESDAY,CASA,CADEIRA,SUL,RS,PORTO ALEGRE,FERNANDO SILVA,PAULO ALMEIDA,3,998.95,0.0,2996.85,PIX,628.15,CONCLUÍDA,1884.4499999999998,1112.4,37.12
V202305839,2021-03-07,2021,3,1,SUNDAY,BELEZA,PERFUME,SUDESTE,SP,CAMPINAS,RICARDO FERNANDES,AMANDA COSTA,1,126.72,0.0,126.72,DINHEIRO,50.74,CONCLUÍDA,50.74,75.97999999999999,59.96
V202005840,2022-12-07,2022,12,4,WEDNESDAY,MODA,CALÇA JEANS,SUDESTE,MG,BELO HORIZONTE,CAMILA LIMA,GUSTAVO GOMES,5,272.42,25.51,1014.66,CARTAO CREDITO,145.68,CONCLUÍDA,728.4000000000001,286.2599999999999,28.21
V202105841,2025-08-20,2025,8,3,WEDNESDAY,ESPORTES,ESTEIRA,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,CARLOS PEREIRA,LUCAS OLIVEIRA,3,321.09,0.0,963.27,CARTAO DEBITO,166.51,CANCELADA,499.53,463.74,48.14
V202205842,2021-09-29,2021,9,3,WEDNESDAY,MODA,TÊNIS,NORTE,PA,CIDADE DESCONHECIDA,GUSTAVO RODRIGUES,FERNANDO MARTINS,1,84.55,0.0,84.55,DINHEIRO,48.61,CONCLUÍDA,48.61,35.94,42.51
V202305843,2025-10-11,2025,10,4,SATURDAY,MODA,VESTIDO,NORDESTE,PE,CIDADE DESCONHECIDA,JOSÉ SOUZA,JOSÉ RIBEIRO,3,225.75,0.0,677.25,CARTAO DEBITO,154.27,CONCLUÍDA,462.81000000000006,214.43999999999994,31.66
V202005844,2020-02-04,2020,2,1,TUESDAY,ESPORTES,RAQUETE,SUDESTE,ES,CIDADE DESCONHECIDA,FERNANDO ALVES,GUSTAVO RIBEIRO,5,1074.92,0.0,5374.6,DINHEIRO,635.74,CONCLUÍDA,3178.7,2195.9000000000005,40.86
V202105845,2022-01-11,2022,1,1,TUESDAY,MODA,CAMISETA,NORTE,RO,CIDADE DESCONHECIDA,PAULO FERNANDES,PATRÍCIA RODRIGUES,2,146.09,19.51,235.17,BOLETO,84.3,CONCLUÍDA,168.6,66.57,28.31
V202205846,2021-06-18,2021,6,2,FRIDAY,CASA,CADEIRA,NORDESTE,BA,CIDADE DESCONHECIDA,ROBERTO SILVA,CAMILA MARTINS,4,2239.2,0.0,8956.8,BOLETO,1049.97,CONCLUÍDA,4199.88,4756.919999999999,53.11
V202305847,2020-02-29,2020,2,1,SATURDAY,BELEZA,BATOM,SUDESTE,SP,SANTOS,PAULO OLIVEIRA,CAMILA GOMES,4,91.12,13.27,316.12,DINHEIRO,58.31,CONCLUÍDA,233.24,82.88,26.22
V202005848,2023-07-27,2023,7,3,THURSDAY,MODA,VESTIDO,NORTE,AC,CIDADE DESCONHECIDA,PATRÍCIA MARTINS,PATRÍCIA SOUZA,3,89.43,7.47,248.24,CARTAO DEBITO,40.53,CONCLUÍDA,121.59,126.65,51.02
V202105849,2022-08-28,2022,8,3,SUNDAY,ESPORTES,ESTEIRA,NORDESTE,PE,CIDADE DESCONHECIDA,JOSÉ GOMES,CAMILA FERNANDES,1,1782.9,0.0,1782.9,CARTAO CREDITO,1180.93,CONCLUÍDA,1180.93,601.97,33.76
V202205850,2020-10-07,2020,10,4,WEDNESDAY,MODA,CAMISETA,SUDESTE,RJ,RIO DE JANEIRO,CARLOS ALVES,RICARDO ALVES,5,218.09,0.0,1090.45,BOLETO,127.54,CONCLUÍDA,637.7,452.75,41.52
V202305851,2023-10-02,2023,10,4,MONDAY,MODA,VESTIDO,NORTE,RO,CIDADE DESCONHECIDA,PATRÍCIA RIBEIRO,CARLOS RIBEIRO,5,110.33,0.0,551.65,BOLETO,52.75,CONCLUÍDA,263.75,287.9,52.19
V202005852,2020-11-13,2020,11,4,FRIDAY,ELETRÔNICOS,TABLET,SUL,RS,CACHOEIRINHA,ROBERTO ALVES,CAMILA SANTOS,1,3519.29,25.61,2618.01,CARTAO DEBITO,2373.7,CONCLUÍDA,2373.7,244.3100000000004,9.33
V202105853,2020-04-13,2020,4,2,MONDAY,ESPORTES,RAQUETE,SUL,PR,CURITIBA,LUCAS RIBEIRO,CAMILA FERNANDES,5,525.91,12.01,2313.76,BOLETO,334.05,CONCLUÍDA,1670.25,643.5100000000002,27.81
V202205854,2020-03-23,2020,3,1,MONDAY,ESPORTES,BICICLETA,NORTE,AC,CIDADE DESCONHECIDA,LUCAS FERNANDES,GUSTAVO SILVA,2,948.65,0.0,1897.3,CARTAO DEBITO,606.67,CONCLUÍDA,1213.34,683.96,36.05
V202305855,2020-05-26,2020,5,2,TUESDAY,CASA,MESA,NORDESTE,MA,CIDADE DESCONHECIDA,CARLOS PEREIRA,MARIA SOUZA,1,2506.56,0.0,2506.56,BOLETO,1069.14,CONCLUÍDA,1069.14,1437.4199999999998,57.35
V202005856,2021-08-26,2021,8,3,THURSDAY,CASA,MESA,SUDESTE,ES,CIDADE DESCONHECIDA,AMANDA RODRIGUES,CAMILA RODRIGUES,2,1003.76,0.0,2007.52,CARTAO DEBITO,416.66,CONCLUÍDA,833.32,1174.1999999999998,58.49
V202105857,2022-12-12,2022,12,4,MONDAY,MODA,CALÇA JEANS,SUDESTE,SP,SÃO PAULO,RICARDO FERNANDES,JOSÉ ALVES,5,77.47,30.38,269.68,PIX,37.2,CONCLUÍDA,186.0,83.68,31.03
V202205858,2022-01-21,2022,1,1,FRIDAY,ELETRÔNICOS,FONES DE OUVIDO,SUL,PR,LONDRINA,ANA MARTINS,ROBERTO GOMES,2,2516.39,12.75,4391.03,BOLETO,1709.82,CONCLUÍDA,3419.64,971.3899999999999,22.12
V202305859,2021-08-02,2021,8,3,MONDAY,CASA,CAMA,CENTRO-OESTE,DF,CIDADE DESCONHECIDA,FERNANDO MARTINS,JULIANA FERNANDES,1,2751.23,0.0,2751.23,CARTAO CREDITO,1204.66,CONCLUÍDA,1204.66,1546.57,56.21
V202005860,2025-07-01,2025,7,3,TUESDAY,BELEZA,PERFUME,CENTRO-OESTE,DF,CIDADE DESCONHECIDA,CARLOS COSTA,RICARDO LIMA,4,52.94,6.63,197.72,CARTAO DEBITO,31.53,CONCLUÍDA,126.12,71.6,36.21
V202105861,2020-04-22,2020,4,2,WEDNESDAY,BELEZA,PERFUME,CENTRO-OESTE,GO,CIDADE DESCONHECIDA,PATRÍCIA FERNANDES,ROBERTO ALVES,5,153.17,0.0,765.85,CARTAO CREDITO,72.81,CONCLUÍDA,364.05,401.8,52.46
V202205862,2020-09-20,2020,9,3,SUNDAY,CASA,MESA,NORTE,PA,CIDADE DESCONHECIDA,RICARDO ALMEIDA,GUSTAVO RIBEIRO,4,2837.69,0.0,11350.76,CARTAO DEBITO,1978.51,CONCLUÍDA,7914.04,3436.7200000000003,30.28
V202305863,2021-04-03,2021,4,2,SATURDAY,ELETRÔNICOS,NOTEBOOK,NORDESTE,PI,CIDADE DESCONHECIDA,LUCAS ALVES,FERNANDO COSTA,3,1699.75,0.0,5099.25,PIX,1055.36,CONCLUÍDA,3166.08,1933.17,37.91
V202005864,2024-07-16,2024,7,3,TUESDAY,BELEZA,BATOM,NORDESTE,PI,CIDADE DESCONHECIDA,AMANDA RODRIGUES,CAMILA ALMEIDA,1,130.99,13.26,113.62,CARTAO CREDITO,69.0,CONCLUÍDA,69.0,44.620000000000005,39.27
V202105865,2021-09-24,2021,9,3,FRIDAY,BELEZA,SHAMPOO,CENTRO-OESTE,DF,CIDADE DESCONHECIDA,GUSTAVO PEREIRA,FERNANDO SANTOS,2,61.8,0.0,123.6,DINHEIRO,31.45,CONCLUÍDA,62.9,60.699999999999996,49.11
V202205866,2020-03-10,2020,3,1,TUESDAY,ESPORTES,HALTERES,NORDESTE,CE,CIDADE DESCONHECIDA,CARLOS RODRIGUES,FERNANDO RODRIGUES,5,1794.12,0.0,8970.6,DINHEIRO,891.72,CONCLUÍDA,4458.6,4512.0,50.3
V202305867,2022-03-24,2022,3,1,THURSDAY,CASA,CADEIRA,CENTRO-OESTE,MS,CIDADE DESCONHECIDA,FERNANDO SILVA,PATRÍCIA OLIVEIRA,5,1608.78,0.0,8043.9,PIX,722.59,CONCLUÍDA,3612.9500000000003,4430.949999999999,55.08
V202005868,2025-07-25,2025,7,3,FRIDAY,MODA,VESTIDO,SUL,SC,BLUMENAU,LUCAS SILVA,GUSTAVO GOMES,1,67.21,9.55,60.79,DINHEIRO,42.49,CONCLUÍDA,42.49,18.299999999999997,30.1
V202105869,2023-08-02,2023,8,3,WEDNESDAY,ELETRÔNICOS,NOTEBOOK,SUDESTE,ES,CIDADE DESCONHECIDA,RICARDO ALVES,BEATRIZ FERNANDES,1,3426.51,0.0,3426.51,CARTAO DEBITO,2346.56,CONCLUÍDA,2346.56,1079.9500000000003,31.52
V202205870,2024-01-22,2024,1,1,MONDAY,ESPORTES,BICICLETA,NORDESTE,SE,CIDADE DESCONHECIDA,MARIA SANTOS,RICARDO RIBEIRO,4,1817.93,12.62,6354.24,CARTAO CREDITO,775.8,CONCLUÍDA,3103.2,3251.04,51.16
V202305871,2025-03-10,2025,3,1,MONDAY,BELEZA,MAQUIAGEM,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,PATRÍCIA OLIVEIRA,MARIA SILVA,5,150.55,0.0,752.75,BOLETO,102.21,CONCLUÍDA,511.04999999999995,241.70000000000005,32.11
V202005872,2025-09-24,2025,9,3,WEDNESDAY,MODA,TÊNIS,SUDESTE,RJ,RIO DE JANEIRO,JOSÉ COSTA,JULIANA RIBEIRO,4,144.27,0.0,577.08,CARTAO CREDITO,63.75,CONCLUÍDA,255.0,322.08000000000004,55.81
V202105873,2023-03-22,2023,3,1,WEDNESDAY,BELEZA,CREME,NORDESTE,PE,CIDADE DESCONHECIDA,FERNANDO SANTOS,JULIANA ALVES,1,86.91,0.0,86.91,CARTAO CREDITO,43.5,CONCLUÍDA,43.5,43.41,49.95
V202205874,2022-04-24,2022,4,2,SUNDAY,ESPORTES,BICICLETA,SUL,PR,MARINGÁ,GUSTAVO GOMES,ANA RODRIGUES,3,1488.96,0.0,4466.88,PIX,649.19,CONCLUÍDA,1947.5700000000002,2519.31,56.4
